age,job,marital,education,default,balance,housing,contact,duration,campaign,pdays,previous,poutcome,signed up
25,self-employed,single,secondary,no,1242,yes,unknown,615,2,-1,0,unknown,1
34,technician,married,tertiary,no,178,yes,cellular,85,1,-1,0,unknown,0
48,entrepreneur,married,secondary,no,104,yes,cellular,55,1,-1,0,unknown,0
41,blue-collar,married,primary,no,254,yes,cellular,25,1,309,3,failure,0
38,entrepreneur,married,tertiary,no,1110,yes,cellular,888,2,183,2,failure,1
44,blue-collar,married,primary,no,412,yes,unknown,56,13,-1,0,unknown,0
41,entrepreneur,married,secondary,no,2959,yes,telephone,110,1,-1,0,unknown,0
26,management,married,primary,no,1349,yes,unknown,275,1,-1,0,unknown,0
51,retired,married,primary,no,34,yes,cellular,69,2,-1,0,unknown,0
41,blue-collar,divorced,primary,no,320,yes,cellular,844,2,252,1,failure,0
33,blue-collar,single,secondary,no,1254,yes,cellular,584,1,-1,0,unknown,0
35,blue-collar,married,secondary,no,1287,yes,cellular,251,3,-1,0,unknown,0
34,management,single,tertiary,no,11350,yes,cellular,153,1,176,1,failure,0
46,technician,married,secondary,no,1322,yes,cellular,514,1,-1,0,unknown,0
34,technician,single,tertiary,no,2047,yes,cellular,57,5,-1,0,unknown,0
56,retired,married,primary,no,-299,yes,unknown,68,1,-1,0,unknown,0
43,services,married,secondary,no,0,yes,unknown,129,1,-1,0,unknown,0
33,entrepreneur,married,secondary,no,2,yes,cellular,17,5,198,1,failure,0
47,technician,married,secondary,no,201,yes,unknown,254,1,-1,0,unknown,0
39,blue-collar,married,primary,no,-197,yes,unknown,204,2,-1,0,unknown,0
39,blue-collar,married,secondary,no,39,yes,unknown,34,6,-1,0,unknown,0
45,management,married,tertiary,no,7154,yes,cellular,93,3,111,3,failure,0
41,admin.,single,secondary,no,30,yes,unknown,211,3,-1,0,unknown,0
51,retired,married,secondary,no,965,yes,cellular,67,1,-1,0,unknown,0
43,blue-collar,married,secondary,no,1025,yes,cellular,106,1,-1,0,unknown,0
34,admin.,single,primary,no,0,yes,cellular,172,4,-1,0,unknown,0
55,technician,married,unknown,no,1192,yes,unknown,481,1,-1,0,unknown,0
40,services,divorced,secondary,no,105,yes,unknown,189,2,-1,0,unknown,0
34,admin.,married,secondary,no,-191,yes,cellular,156,6,-1,0,unknown,0
32,management,married,tertiary,no,1544,yes,cellular,265,1,-1,0,unknown,0
29,blue-collar,married,secondary,no,339,yes,cellular,63,3,354,2,failure,0
39,blue-collar,married,secondary,no,0,yes,cellular,502,1,7,2,failure,0
29,blue-collar,married,secondary,no,2,yes,unknown,171,1,-1,0,unknown,0
35,technician,single,secondary,no,449,yes,cellular,245,1,-1,0,unknown,0
28,admin.,married,secondary,no,642,yes,cellular,481,2,-1,0,unknown,0
54,technician,married,secondary,no,3323,yes,cellular,59,3,-1,0,unknown,0
45,admin.,divorced,secondary,no,875,yes,unknown,292,2,-1,0,unknown,0
40,admin.,married,secondary,no,334,yes,unknown,84,5,-1,0,unknown,0
37,technician,married,secondary,no,523,yes,cellular,232,4,-1,0,unknown,0
36,technician,single,secondary,yes,-487,yes,cellular,1080,1,-1,0,unknown,1
51,admin.,married,secondary,no,4178,yes,unknown,556,1,-1,0,unknown,0
35,technician,single,secondary,no,2144,yes,cellular,146,2,262,2,failure,0
49,unemployed,married,secondary,no,769,yes,unknown,257,1,-1,0,unknown,0
32,services,single,secondary,no,758,yes,cellular,262,1,-1,0,unknown,0
30,entrepreneur,married,tertiary,no,-130,yes,unknown,194,2,-1,0,unknown,0
46,blue-collar,married,primary,no,0,yes,unknown,73,1,-1,0,unknown,0
35,services,married,secondary,no,-371,yes,unknown,358,2,-1,0,unknown,0
37,management,married,tertiary,no,108,yes,cellular,262,2,-1,0,unknown,1
33,blue-collar,married,secondary,no,25,yes,unknown,3,3,-1,0,unknown,0
36,blue-collar,married,secondary,no,-406,yes,unknown,104,3,-1,0,unknown,0
58,technician,married,tertiary,no,1692,yes,telephone,517,5,-1,0,unknown,0
43,admin.,married,tertiary,no,279,yes,cellular,155,1,164,1,failure,0
43,technician,married,secondary,no,422,yes,cellular,181,2,300,1,failure,0
57,services,single,secondary,no,2236,yes,unknown,73,2,-1,0,unknown,0
33,management,single,tertiary,no,9135,yes,cellular,80,4,-1,0,unknown,0
40,blue-collar,married,primary,no,2133,yes,cellular,377,3,325,1,failure,0
43,management,divorced,tertiary,no,3257,yes,unknown,120,2,-1,0,unknown,0
37,admin.,married,secondary,no,0,yes,cellular,208,3,349,2,failure,0
39,services,married,secondary,no,93,yes,cellular,72,4,-1,0,unknown,0
30,blue-collar,married,secondary,no,-166,yes,unknown,255,5,-1,0,unknown,0
58,self-employed,married,secondary,no,0,yes,unknown,272,9,-1,0,unknown,0
58,management,married,secondary,no,1112,yes,telephone,21,3,-1,0,unknown,0
48,services,married,secondary,no,202,yes,cellular,162,1,-1,0,unknown,0
48,technician,married,secondary,no,1449,yes,cellular,188,1,-1,0,unknown,0
40,services,married,secondary,no,87,yes,cellular,116,2,113,4,failure,0
25,technician,single,tertiary,no,43,yes,unknown,738,1,-1,0,unknown,0
46,technician,married,secondary,no,1571,yes,unknown,489,2,-1,0,unknown,0
33,admin.,divorced,secondary,no,-331,yes,cellular,186,2,350,3,failure,0
39,blue-collar,married,secondary,no,983,yes,unknown,97,1,-1,0,unknown,0
34,unemployed,divorced,tertiary,yes,75,yes,unknown,31,3,-1,0,unknown,0
24,blue-collar,single,unknown,no,76,yes,unknown,345,1,-1,0,unknown,0
34,technician,married,secondary,no,7171,yes,cellular,523,2,-1,0,unknown,0
43,management,married,tertiary,no,344,yes,cellular,282,1,238,2,failure,0
33,technician,single,tertiary,no,129,yes,unknown,128,1,-1,0,unknown,0
57,services,married,secondary,no,162,yes,unknown,174,1,-1,0,unknown,0
32,entrepreneur,married,tertiary,no,964,yes,cellular,370,2,-1,0,unknown,0
29,blue-collar,married,secondary,no,1956,yes,unknown,266,6,-1,0,unknown,0
33,blue-collar,single,primary,no,1390,yes,unknown,192,1,-1,0,unknown,0
32,blue-collar,married,primary,no,2291,yes,cellular,489,3,182,24,other,0
27,blue-collar,married,secondary,no,6196,yes,unknown,355,1,-1,0,unknown,0
41,blue-collar,single,secondary,no,428,yes,cellular,92,1,-1,0,unknown,0
33,technician,single,secondary,no,781,yes,cellular,266,1,27,1,failure,0
31,blue-collar,married,secondary,no,1716,yes,cellular,542,2,340,2,other,0
33,management,married,tertiary,no,864,yes,cellular,170,1,235,19,failure,0
23,technician,single,unknown,no,231,yes,cellular,560,3,367,1,other,0
47,admin.,married,primary,no,192,yes,unknown,47,1,-1,0,unknown,0
36,blue-collar,married,secondary,no,1055,yes,cellular,62,1,-1,0,unknown,0
51,technician,divorced,secondary,no,468,yes,unknown,475,4,-1,0,unknown,0
37,management,single,tertiary,no,33,yes,cellular,186,1,-1,0,unknown,1
36,blue-collar,married,secondary,no,79,yes,unknown,275,2,-1,0,unknown,0
33,technician,married,secondary,no,0,yes,unknown,432,1,-1,0,unknown,0
43,housemaid,divorced,tertiary,no,42,yes,cellular,696,2,-1,0,unknown,0
44,blue-collar,divorced,secondary,no,-222,yes,unknown,112,3,-1,0,unknown,0
47,blue-collar,married,secondary,no,238,yes,cellular,3076,1,-1,0,unknown,1
33,services,married,secondary,no,210,yes,unknown,201,1,-1,0,unknown,0
48,management,married,secondary,no,3663,yes,telephone,25,5,169,1,failure,0
47,entrepreneur,married,unknown,yes,-1445,yes,unknown,379,2,-1,0,unknown,0
47,blue-collar,married,secondary,no,290,yes,unknown,409,2,-1,0,unknown,0
30,student,single,tertiary,no,2030,yes,unknown,27,2,-1,0,unknown,0
54,retired,divorced,tertiary,no,294,yes,cellular,89,1,-1,0,unknown,0
37,management,married,tertiary,no,1698,yes,unknown,95,2,-1,0,unknown,0
48,technician,married,unknown,no,2106,yes,cellular,499,2,195,1,failure,0
41,unemployed,single,secondary,no,169,yes,cellular,712,1,-1,0,unknown,0
40,blue-collar,married,primary,no,1698,yes,unknown,240,5,-1,0,unknown,0
54,technician,single,secondary,no,473,yes,cellular,134,6,-1,0,unknown,0
35,entrepreneur,married,tertiary,no,1859,yes,cellular,157,1,267,2,failure,0
28,self-employed,married,tertiary,no,0,yes,cellular,339,4,-1,0,unknown,0
30,admin.,single,secondary,no,127,yes,cellular,16,6,368,1,other,0
36,blue-collar,married,secondary,no,79,yes,cellular,74,2,-1,0,unknown,0
43,admin.,single,secondary,no,985,yes,unknown,51,19,-1,0,unknown,0
34,blue-collar,married,secondary,no,463,yes,cellular,11,11,360,4,failure,0
47,technician,married,tertiary,no,282,yes,unknown,433,1,-1,0,unknown,0
38,blue-collar,single,secondary,no,-56,yes,unknown,247,2,-1,0,unknown,0
31,blue-collar,married,primary,no,68,yes,unknown,226,1,-1,0,unknown,0
44,technician,married,secondary,no,533,yes,cellular,153,4,171,3,failure,0
25,admin.,single,tertiary,no,1056,yes,cellular,363,1,-1,0,unknown,0
35,management,married,tertiary,no,14,yes,unknown,64,1,-1,0,unknown,0
42,entrepreneur,divorced,tertiary,no,367,yes,cellular,563,1,-1,0,unknown,0
51,management,married,tertiary,no,257,yes,cellular,129,2,-1,0,unknown,0
50,management,married,secondary,no,13931,yes,cellular,132,1,-1,0,unknown,0
58,housemaid,married,primary,no,435,yes,telephone,122,6,-1,0,unknown,0
41,blue-collar,married,primary,no,178,yes,unknown,5,1,791,1,failure,0
46,technician,married,secondary,no,-337,yes,unknown,112,1,-1,0,unknown,0
39,blue-collar,married,secondary,no,5853,yes,unknown,210,2,-1,0,unknown,0
34,housemaid,married,secondary,no,0,yes,unknown,154,1,-1,0,unknown,1
25,technician,single,secondary,no,1400,yes,unknown,424,1,-1,0,unknown,0
37,blue-collar,married,secondary,no,140,yes,cellular,490,1,-1,0,unknown,0
31,management,single,tertiary,no,9874,yes,unknown,1222,5,-1,0,unknown,0
33,blue-collar,married,primary,no,359,yes,cellular,130,1,148,1,failure,0
37,technician,divorced,secondary,no,630,yes,cellular,28,2,-1,0,unknown,0
44,blue-collar,married,secondary,no,1786,yes,unknown,452,2,-1,0,unknown,0
36,admin.,married,secondary,no,-106,yes,unknown,130,2,-1,0,unknown,0
34,admin.,divorced,secondary,no,0,yes,cellular,194,3,-1,0,unknown,0
35,blue-collar,married,secondary,no,1257,yes,cellular,93,3,329,7,failure,0
49,management,divorced,tertiary,no,108,yes,cellular,288,2,350,2,failure,0
32,management,married,tertiary,no,71,yes,cellular,221,8,-1,0,unknown,0
49,blue-collar,divorced,secondary,no,4177,yes,cellular,275,4,-1,0,unknown,0
33,services,married,secondary,no,1553,yes,unknown,492,8,-1,0,unknown,0
32,admin.,single,secondary,no,422,yes,unknown,221,2,-1,0,unknown,0
59,retired,divorced,primary,no,643,yes,unknown,354,2,-1,0,unknown,0
32,management,single,tertiary,no,0,yes,cellular,107,2,-1,0,unknown,0
50,management,married,tertiary,no,557,yes,unknown,200,4,-1,0,unknown,0
33,technician,single,tertiary,no,1190,yes,cellular,50,2,252,4,failure,0
53,technician,married,secondary,no,384,yes,unknown,176,1,-1,0,unknown,0
29,services,single,secondary,no,0,yes,cellular,314,2,-1,0,unknown,0
51,blue-collar,married,primary,no,0,yes,cellular,946,3,-1,0,unknown,1
45,admin.,married,secondary,no,-547,yes,unknown,214,2,-1,0,unknown,0
27,blue-collar,married,unknown,no,-442,yes,unknown,85,7,-1,0,unknown,0
27,blue-collar,married,primary,no,416,yes,unknown,1193,2,-1,0,unknown,1
46,admin.,divorced,tertiary,no,846,yes,unknown,369,2,-1,0,unknown,0
29,blue-collar,single,secondary,no,114,yes,cellular,500,1,-1,0,unknown,0
26,management,single,tertiary,no,828,yes,cellular,141,1,-1,0,unknown,0
34,admin.,married,secondary,no,747,yes,cellular,248,2,-1,0,unknown,0
32,blue-collar,single,secondary,yes,-206,yes,cellular,148,1,-1,0,unknown,0
32,admin.,married,secondary,no,193,yes,unknown,294,4,-1,0,unknown,0
27,admin.,married,secondary,no,0,yes,cellular,837,1,-1,0,unknown,1
36,technician,single,secondary,no,4136,yes,unknown,812,3,-1,0,unknown,1
33,unemployed,single,tertiary,no,1716,yes,unknown,396,2,-1,0,unknown,0
44,admin.,married,secondary,no,266,yes,cellular,294,2,-1,0,unknown,0
46,entrepreneur,divorced,secondary,no,2514,yes,cellular,68,2,-1,0,unknown,0
30,services,single,secondary,no,1649,yes,unknown,206,1,-1,0,unknown,0
57,technician,married,secondary,no,6362,yes,cellular,66,1,-1,0,unknown,0
50,blue-collar,married,secondary,no,2641,yes,unknown,97,3,-1,0,unknown,0
56,admin.,married,secondary,no,353,yes,unknown,106,2,-1,0,unknown,0
36,blue-collar,married,primary,no,403,yes,unknown,920,1,-1,0,unknown,1
48,admin.,married,primary,no,3644,yes,telephone,1039,9,-1,0,unknown,1
35,services,married,secondary,no,1385,yes,cellular,331,1,-1,0,unknown,0
39,blue-collar,married,primary,no,976,yes,cellular,80,1,2,2,other,0
29,services,single,unknown,no,-70,yes,cellular,146,1,356,1,failure,0
46,blue-collar,married,secondary,no,521,yes,cellular,246,1,226,3,failure,0
33,technician,single,tertiary,no,1257,yes,cellular,66,1,-1,0,unknown,0
23,blue-collar,single,secondary,no,105,yes,unknown,498,2,-1,0,unknown,0
33,blue-collar,married,secondary,no,0,yes,cellular,176,1,266,1,other,0
30,management,single,tertiary,no,12857,yes,cellular,150,1,-1,0,unknown,1
59,retired,divorced,primary,no,81,yes,unknown,107,1,-1,0,unknown,0
35,management,single,tertiary,no,478,yes,cellular,107,1,265,2,failure,0
43,admin.,single,secondary,no,-247,yes,cellular,751,2,76,4,failure,1
55,retired,married,secondary,no,1279,yes,cellular,446,3,357,8,other,0
59,management,married,tertiary,no,202,yes,unknown,128,6,-1,0,unknown,0
31,blue-collar,single,secondary,no,1565,yes,cellular,290,6,-1,0,unknown,0
48,self-employed,married,secondary,no,4746,yes,unknown,32,11,-1,0,unknown,0
48,blue-collar,divorced,secondary,no,501,yes,cellular,12,5,-1,0,unknown,0
52,services,married,secondary,no,2420,yes,unknown,215,3,-1,0,unknown,0
42,blue-collar,married,secondary,no,0,yes,cellular,184,2,-1,0,unknown,0
57,self-employed,married,primary,no,1013,yes,unknown,448,1,-1,0,unknown,0
39,services,married,secondary,no,1930,yes,cellular,92,3,-1,0,unknown,0
41,blue-collar,divorced,secondary,no,793,yes,cellular,123,1,365,1,failure,0
30,technician,married,secondary,no,817,yes,cellular,208,3,91,4,failure,0
28,technician,single,secondary,no,598,yes,cellular,177,1,288,2,failure,1
27,blue-collar,single,secondary,no,179,yes,cellular,74,2,-1,0,unknown,0
52,admin.,single,secondary,no,-528,yes,cellular,1144,2,-1,0,unknown,1
41,admin.,divorced,secondary,no,-140,yes,unknown,472,3,-1,0,unknown,0
34,admin.,single,secondary,no,0,yes,cellular,66,1,301,3,failure,0
31,admin.,married,secondary,no,457,yes,cellular,283,1,171,5,failure,0
56,admin.,divorced,secondary,no,3337,yes,telephone,99,3,-1,0,unknown,0
42,management,married,tertiary,no,9916,yes,cellular,306,1,-1,0,unknown,0
32,blue-collar,married,secondary,no,736,yes,unknown,700,3,-1,0,unknown,0
31,self-employed,married,tertiary,no,322,yes,unknown,159,1,-1,0,unknown,0
45,management,married,tertiary,no,766,yes,telephone,59,15,-1,0,unknown,0
42,self-employed,married,secondary,no,2130,yes,cellular,146,2,-1,0,unknown,0
57,technician,married,secondary,no,1144,yes,cellular,41,2,-1,0,unknown,0
31,management,divorced,tertiary,no,-547,yes,cellular,101,10,-1,0,unknown,0
50,blue-collar,married,primary,no,0,yes,cellular,131,1,364,2,failure,0
32,admin.,married,primary,no,1351,yes,unknown,325,3,-1,0,unknown,0
54,entrepreneur,married,unknown,no,19,yes,cellular,103,1,368,1,failure,0
56,retired,single,primary,no,223,yes,unknown,97,1,-1,0,unknown,0
41,admin.,single,unknown,no,419,yes,cellular,442,1,370,3,failure,0
32,admin.,married,secondary,no,2468,yes,cellular,131,4,-1,0,unknown,0
36,blue-collar,single,primary,no,1959,yes,cellular,1966,1,-1,0,unknown,0
28,blue-collar,married,primary,no,237,yes,unknown,498,7,-1,0,unknown,0
27,blue-collar,single,secondary,no,672,yes,unknown,164,1,-1,0,unknown,0
52,technician,married,secondary,no,195,yes,cellular,220,1,63,5,failure,1
42,blue-collar,married,secondary,no,351,yes,unknown,76,21,-1,0,unknown,0
32,technician,single,tertiary,no,1100,yes,cellular,67,1,-1,0,unknown,0
50,management,married,tertiary,no,11528,yes,unknown,57,1,-1,0,unknown,0
32,services,married,secondary,no,1082,yes,cellular,770,1,-1,0,unknown,0
46,blue-collar,married,primary,no,0,yes,cellular,278,1,-1,0,unknown,0
33,technician,married,secondary,no,152,yes,cellular,136,1,-1,0,unknown,0
36,entrepreneur,married,secondary,no,352,yes,unknown,139,2,-1,0,unknown,0
28,entrepreneur,single,tertiary,no,224,yes,cellular,567,2,-1,0,unknown,0
43,management,married,tertiary,no,1429,yes,cellular,1030,1,169,3,success,1
28,technician,married,secondary,no,916,yes,cellular,191,1,371,2,other,0
37,management,single,tertiary,no,499,yes,unknown,537,1,-1,0,unknown,0
35,unemployed,married,secondary,yes,1054,yes,cellular,106,1,-1,0,unknown,0
55,blue-collar,married,secondary,no,3917,yes,cellular,565,1,-1,0,unknown,1
42,blue-collar,married,secondary,no,0,yes,cellular,82,2,-1,0,unknown,0
26,blue-collar,married,primary,no,0,yes,unknown,425,1,-1,0,unknown,0
32,management,single,secondary,no,1088,yes,cellular,317,1,363,2,success,1
54,retired,married,secondary,no,529,yes,unknown,1492,1,-1,0,unknown,0
25,student,single,tertiary,no,0,yes,cellular,178,1,-1,0,unknown,0
50,services,divorced,secondary,no,0,yes,cellular,170,2,-1,0,unknown,0
37,entrepreneur,married,tertiary,no,264,yes,cellular,276,1,157,1,failure,0
45,management,single,tertiary,no,5694,yes,unknown,214,2,-1,0,unknown,0
42,blue-collar,married,primary,no,159,yes,telephone,295,3,-1,0,unknown,0
44,technician,married,secondary,no,2626,yes,cellular,170,2,188,3,failure,0
44,blue-collar,divorced,primary,no,-97,yes,cellular,197,3,288,4,failure,0
55,blue-collar,married,secondary,no,212,yes,unknown,324,2,-1,0,unknown,0
33,blue-collar,married,secondary,no,0,yes,telephone,305,3,-1,0,unknown,0
49,technician,married,unknown,no,-287,yes,unknown,49,1,-1,0,unknown,0
35,management,single,tertiary,no,687,yes,unknown,166,2,-1,0,unknown,0
29,blue-collar,single,primary,no,215,yes,cellular,137,3,-1,0,unknown,0
43,admin.,married,secondary,no,1625,yes,cellular,56,1,-1,0,unknown,0
41,blue-collar,married,primary,no,-571,yes,unknown,207,4,-1,0,unknown,0
46,blue-collar,married,primary,no,1429,yes,unknown,91,1,-1,0,unknown,0
35,blue-collar,divorced,primary,yes,0,yes,cellular,187,1,-1,0,unknown,0
37,management,married,tertiary,no,578,yes,cellular,401,4,-1,0,unknown,0
55,admin.,single,secondary,no,1854,yes,unknown,34,2,-1,0,unknown,0
54,blue-collar,divorced,secondary,no,462,yes,unknown,260,3,-1,0,unknown,0
49,admin.,married,tertiary,no,-962,yes,cellular,295,2,-1,0,unknown,0
40,technician,single,secondary,no,3,yes,cellular,154,1,305,9,failure,0
35,technician,married,tertiary,no,0,yes,cellular,112,1,62,6,other,0
25,services,married,secondary,no,51,yes,cellular,159,2,357,2,failure,0
27,self-employed,single,secondary,no,78,yes,unknown,825,1,-1,0,unknown,0
43,management,married,tertiary,no,78,yes,cellular,36,1,109,1,other,0
42,services,single,secondary,no,247,yes,cellular,114,2,-1,0,unknown,0
46,admin.,single,secondary,no,1544,yes,unknown,609,1,-1,0,unknown,0
30,technician,single,tertiary,no,405,yes,cellular,128,1,274,1,failure,0
37,blue-collar,married,secondary,no,3653,yes,cellular,525,1,-1,0,unknown,0
42,blue-collar,married,primary,no,2273,yes,cellular,253,1,112,2,failure,0
25,management,married,primary,no,168,yes,unknown,801,1,-1,0,unknown,1
38,blue-collar,married,secondary,no,769,yes,unknown,235,1,-1,0,unknown,0
60,retired,married,tertiary,no,1224,yes,unknown,120,1,-1,0,unknown,0
36,blue-collar,married,secondary,no,1969,yes,cellular,87,1,-1,0,unknown,0
38,services,married,secondary,no,0,yes,cellular,506,2,-1,0,unknown,0
42,admin.,married,secondary,no,445,yes,unknown,202,2,-1,0,unknown,0
